"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"AM000037682","AMASIA, AM","2015-11-04","37","51","28"
"AM000037682","AMASIA, AM","2015-11-05","36","51","27"
"AM000037682","AMASIA, AM","2015-11-06","39","52","26"
"AM000037682","AMASIA, AM","2015-11-07","37","51","28"
"AM000037682","AMASIA, AM","2015-11-08","35",,"26"
"AM000037682","AMASIA, AM","2015-11-09","34","42","30"
"AM000037682","AMASIA, AM","2015-11-10","35","42","29"
"AM000037682","AMASIA, AM","2015-11-11","33","40","27"
"AM000037682","AMASIA, AM","2015-11-12","34","41","28"
"AM000037682","AMASIA, AM","2015-11-13","35",,"28"
"AM000037682","AMASIA, AM","2015-11-14","30","41",
"AM000037682","AMASIA, AM","2015-11-15","32","42","22"
"AM000037682","AMASIA, AM","2015-11-16","38","47","27"
"AM000037682","AMASIA, AM","2015-11-17","33","41",
"AM000037682","AMASIA, AM","2015-11-18","26","34","21"
"AM000037682","AMASIA, AM","2015-11-19","28","37","16"
"AM000037682","AMASIA, AM","2015-11-20","32","43",
"AM000037682","AMASIA, AM","2015-11-21","30","43","21"
"AM000037682","AMASIA, AM","2015-11-22","31","46","21"
"AM000037682","AMASIA, AM","2015-11-23","31","50","23"
"AM000037682","AMASIA, AM","2015-11-24","34","51","22"
"AM000037682","AMASIA, AM","2015-11-25","32","43","23"
"AM000037682","AMASIA, AM","2015-11-26","33","45","23"
"AM000037682","AMASIA, AM","2015-11-27","34","45","26"
"AM000037682","AMASIA, AM","2015-11-28","37","48","28"
"AM000037682","AMASIA, AM","2015-11-29","35","45","30"
"AM000037682","AMASIA, AM","2015-11-30","32","39","24"
"AM000037682","AMASIA, AM","2015-12-01","30","34",
"AM000037682","AMASIA, AM","2015-12-02","25","31","20"
"AM000037682","AMASIA, AM","2015-12-03","22","26",
"AM000037682","AMASIA, AM","2015-12-04","15","22","9"
"AM000037682","AMASIA, AM","2015-12-05","14","21","9"
"AM000037682","AMASIA, AM","2015-12-06","15","22","9"
"AM000037682","AMASIA, AM","2015-12-07","22","28","10"
"AM000037682","AMASIA, AM","2015-12-08","28","38","23"
"AM000037682","AMASIA, AM","2015-12-09","26","34",
"AM000037682","AMASIA, AM","2015-12-10","19","27","12"
"AM000037682","AMASIA, AM","2015-12-11","15","27","8"
"AM000037682","AMASIA, AM","2015-12-12","15","20","7"
"AM000037682","AMASIA, AM","2015-12-13","14","17","12"
"AM000037682","AMASIA, AM","2015-12-14","14","27","3"
"AM000037682","AMASIA, AM","2015-12-15","21","34","8"
"AM000037682","AMASIA, AM","2015-12-16","18","28","11"
"AM000037682","AMASIA, AM","2015-12-17","16","27",
"AM000037682","AMASIA, AM","2015-12-18","10","17","1"
"AM000037682","AMASIA, AM","2015-12-19","13","19","7"
"AM000037682","AMASIA, AM","2015-12-20","11","14","8"
"AM000037682","AMASIA, AM","2015-12-21","23","33","10"
"AM000037682","AMASIA, AM","2015-12-22","25","36",
"AM000037682","AMASIA, AM","2015-12-23","22","32","11"
"AM000037682","AMASIA, AM","2015-12-24","24","29","17"
"AM000037682","AMASIA, AM","2015-12-25","27","37","22"
"AM000037682","AMASIA, AM","2015-12-26","25","36","17"
"AM000037682","AMASIA, AM","2015-12-27","26","36","19"
"AM000037682","AMASIA, AM","2015-12-28","28","37","24"
"AM000037682","AMASIA, AM","2015-12-29","24","32","17"
"AM000037682","AMASIA, AM","2015-12-30","23","28","19"
"AM000037682","AMASIA, AM","2015-12-31","16","24","13"
"AM000037682","AMASIA, AM","2016-01-01","11","16","9"
"AM000037682","AMASIA, AM","2016-01-02","6","11",
"AM000037682","AMASIA, AM","2016-01-03","0","9","-7"
"AM000037682","AMASIA, AM","2016-01-04","5",,"-7"
"AM000037682","AMASIA, AM","2016-01-05","20","24","12"
"AM000037682","AMASIA, AM","2016-01-06","25","31","20"
"AM000037682","AMASIA, AM","2016-01-07","27",,"21"
"AM000037682","AMASIA, AM","2016-01-08","31","33","28"
"AM000037682","AMASIA, AM","2016-01-09","24","32",
"AM000037682","AMASIA, AM","2016-01-10","18","26",
"AM000037682","AMASIA, AM","2016-01-11","18","27","4"
"AM000037682","AMASIA, AM","2016-01-12","25","33","18"
"AM000037682","AMASIA, AM","2016-01-13","26","34","24"
"AM000037682","AMASIA, AM","2016-01-14","29","33","24"
"AM000037682","AMASIA, AM","2016-01-15","19","30",
"AM000037682","AMASIA, AM","2016-01-16","15","29","4"
"AM000037682","AMASIA, AM","2016-01-17","14","31","4"
"AM000037682","AMASIA, AM","2016-01-18","22","30","10"
"AM000037682","AMASIA, AM","2016-01-19","28","32","25"
"AM000037682","AMASIA, AM","2016-01-20","16","29",
"AM000037682","AMASIA, AM","2016-01-21","17","33","4"
"AM000037682","AMASIA, AM","2016-01-22","22","33","14"
"AM000037682","AMASIA, AM","2016-01-23","23","28","14"
"AM000037682","AMASIA, AM","2016-01-24","21","26",
"AM000037682","AMASIA, AM","2016-01-25","9","19","1"
"AM000037682","AMASIA, AM","2016-01-26","3","9",
"AM000037682","AMASIA, AM","2016-01-27","1","9","-7"
"AM000037682","AMASIA, AM","2016-01-28","0","9","-11"
"AM000037682","AMASIA, AM","2016-01-29","10","24","-6"
"AM000037682","AMASIA, AM","2016-01-30","22","28","14"
"AM000037682","AMASIA, AM","2016-01-31","21","33",
"AM000037682","AMASIA, AM","2016-02-01","17","25","11"
"AM000037682","AMASIA, AM","2016-02-02","20","26",
"AM000037682","AMASIA, AM","2016-02-03","13","29","6"
"AM000037682","AMASIA, AM","2016-02-04","15","34","5"
"AM000037682","AMASIA, AM","2016-02-05","20","35","9"
"AM000037682","AMASIA, AM","2016-02-06","26","35","15"
"AM000037682","AMASIA, AM","2016-02-07","28","32",
"AM000037682","AMASIA, AM","2016-02-08","22","27",
"AM000037682","AMASIA, AM","2016-02-09","18","24","11"
"AM000037682","AMASIA, AM","2016-02-10","19","23","17"
"AM000037682","AMASIA, AM","2016-02-11","18","22",
"AM000037682","AMASIA, AM","2016-02-12","17","26",
"AM000037682","AMASIA, AM","2016-02-13","18","33","11"
"AM000037682","AMASIA, AM","2016-02-14","24","36","11"
"AM000037682","AMASIA, AM","2016-02-15","27","41","21"
"AM000037682","AMASIA, AM","2016-02-16","35","46","24"
"AM000037682","AMASIA, AM","2016-02-17","37","48","30"
"AM000037682","AMASIA, AM","2016-02-18","35",,
"AM000037682","AMASIA, AM","2016-02-19","30","38","20"
"AM000037682","AMASIA, AM","2016-02-20","31","34",
"AM000037682","AMASIA, AM","2016-02-21","28","33","19"
"AM000037682","AMASIA, AM","2016-02-22","35","46","26"
"AM000037682","AMASIA, AM","2016-02-23","38","48","33"
"AM000037682","AMASIA, AM","2016-02-24","36","41","34"
"AM000037682","AMASIA, AM","2016-02-25","35","40","28"
"AM000037682","AMASIA, AM","2016-02-26","36","46","30"
"AM000037682","AMASIA, AM","2016-02-27","36","51","28"
"AM000037682","AMASIA, AM","2016-02-28","36","42","29"
"AM000037682","AMASIA, AM","2016-02-29","37","48",
"AM000037682","AMASIA, AM","2016-03-01","36","48","26"
"AM000037682","AMASIA, AM","2016-03-02","36","49","26"
"AM000037682","AMASIA, AM","2016-03-03","36","46","28"
"AM000037682","AMASIA, AM","2016-03-04","38","43","33"
"AM000037682","AMASIA, AM","2016-03-05","38","49",
"AM000037682","AMASIA, AM","2016-03-06","34","42",
"AM000037682","AMASIA, AM","2016-03-07","35","47","28"
"AM000037682","AMASIA, AM","2016-03-08","36","49","26"
"AM000037682","AMASIA, AM","2016-03-09","37","50","27"
"AM000037682","AMASIA, AM","2016-03-10","36","48","27"
"AM000037682","AMASIA, AM","2016-03-11","36","47","28"
"AM000037682","AMASIA, AM","2016-03-12","36","48","30"
"AM000037682","AMASIA, AM","2016-03-13","37","47","24"
"AM000037682","AMASIA, AM","2016-03-14","36","51","28"
"AM000037682","AMASIA, AM","2016-03-15","25","33",
"AM000037682","AMASIA, AM","2016-03-16","19","27","12"
"AM000037682","AMASIA, AM","2016-03-17","17","25","10"
"AM000037682","AMASIA, AM","2016-03-18","24","37","9"
"AM000037682","AMASIA, AM","2016-03-19","31","42","18"
"AM000037682","AMASIA, AM","2016-03-20","28","39",
"AM000037682","AMASIA, AM","2016-03-21","23","32","7"
"AM000037682","AMASIA, AM","2016-03-22","26","34","16"
"AM000037682","AMASIA, AM","2016-03-23","30","42","19"
"AM000037682","AMASIA, AM","2016-03-24","39","49","27"
"AM000037682","AMASIA, AM","2016-03-25","40","52","35"
"AM000037682","AMASIA, AM","2016-03-26","35","43",
"AM000037682","AMASIA, AM","2016-03-27","38","49","31"
"AM000037682","AMASIA, AM","2016-03-28","37","43","30"
"AM000037682","AMASIA, AM","2016-03-29","27","36",
"AM000037682","AMASIA, AM","2016-03-30","28","35","20"
"AM000037682","AMASIA, AM","2016-03-31","29","38","21"
"AM000037682","AMASIA, AM","2016-04-01","31","43","21"
"AM000037682","AMASIA, AM","2016-04-02","38","51","23"
"AM000037682","AMASIA, AM","2016-04-03","29","47",
"AM000037682","AMASIA, AM","2016-04-04","31","42","18"
"AM000037682","AMASIA, AM","2016-04-05","38","52","25"
"AM000037682","AMASIA, AM","2016-04-06","42","58","28"
"AM000037682","AMASIA, AM","2016-04-07","42","58","30"
"AM000037682","AMASIA, AM","2016-04-08","44","59","31"
"AM000037682","AMASIA, AM","2016-04-09","46","58","32"
"AM000037682","AMASIA, AM","2016-04-10","42","54","35"
"AM000037682","AMASIA, AM","2016-04-11","45","54","37"
"AM000037682","AMASIA, AM","2016-04-12","44","54","41"
"AM000037682","AMASIA, AM","2016-04-13","45","54","33"
"AM000037682","AMASIA, AM","2016-04-14","43","54",
"AM000037682","AMASIA, AM","2016-04-15","47","60","35"
"AM000037682","AMASIA, AM","2016-04-16","41","57","38"
"AM000037682","AMASIA, AM","2016-04-17","42","54","29"
"AM000037682","AMASIA, AM","2016-04-18","44","57","34"
"AM000037682","AMASIA, AM","2016-04-19","46","61","34"
"AM000037682","AMASIA, AM","2016-04-20","48","62","34"
"AM000037682","AMASIA, AM","2016-04-21","47","61","36"
"AM000037682","AMASIA, AM","2016-04-22","35","57","26"
"AM000037682","AMASIA, AM","2016-04-23","42","59","23"
"AM000037682","AMASIA, AM","2016-04-24","49","63","30"
"AM000037682","AMASIA, AM","2016-04-25","51","63","40"
"AM000037682","AMASIA, AM","2016-04-26","53","68","41"
"AM000037682","AMASIA, AM","2016-04-27","48","60","43"
"AM000037682","AMASIA, AM","2016-04-28","46","58","39"
"AM000037682","AMASIA, AM","2016-04-29","46","56","34"
"AM000037682","AMASIA, AM","2016-04-30","43","55",
"AM000037682","AMASIA, AM","2016-05-01","41","54","36"
"AM000037682","AMASIA, AM","2016-05-02","43","56","32"
"AM000037682","AMASIA, AM","2016-05-03","46","57","36"
"AM000037682","AMASIA, AM","2016-05-04","49","60","40"
"AM000037682","AMASIA, AM","2016-05-05","49","60","36"
"AM000037682","AMASIA, AM","2016-05-06","47",,"36"
"AM000037682","AMASIA, AM","2016-05-07","44","58","37"
"AM000037682","AMASIA, AM","2016-05-08","43","52",
"AM000037682","AMASIA, AM","2016-05-09","45","55","33"
"AM000037682","AMASIA, AM","2016-05-10","46","56","36"
"AM000037682","AMASIA, AM","2016-05-11","47","56","41"
"AM000037682","AMASIA, AM","2016-05-12","46","54","41"
"AM000037682","AMASIA, AM","2016-05-13","48","55","40"
"AM000037682","AMASIA, AM","2016-05-14","52","68","42"
"AM000037682","AMASIA, AM","2016-05-15","55","67","43"
"AM000037682","AMASIA, AM","2016-05-16","51","67",
"AM000037682","AMASIA, AM","2016-05-17","53","66","36"
"AM000037682","AMASIA, AM","2016-05-18","48","58","44"
"AM000037682","AMASIA, AM","2016-05-19","49","61","38"
"AM000037682","AMASIA, AM","2016-05-20","49","60","39"
"AM000037682","AMASIA, AM","2016-05-21","50","63","38"
"AM000037682","AMASIA, AM","2016-05-22","53","67","43"
"AM000037682","AMASIA, AM","2016-05-23","51","67","42"
"AM000037682","AMASIA, AM","2016-05-24","48","58","43"
"AM000037682","AMASIA, AM","2016-05-25","51","63","40"
"AM000037682","AMASIA, AM","2016-05-26","53","64","41"
"AM000037682","AMASIA, AM","2016-05-27","51","63","39"
"AM000037682","AMASIA, AM","2016-05-28","53","65","41"
"AM000037682","AMASIA, AM","2016-05-29","51","65","43"
"AM000037682","AMASIA, AM","2016-05-30","48","61","37"
"AM000037682","AMASIA, AM","2016-05-31","49","60","38"
"AM000037682","AMASIA, AM","2016-06-01","52","65","44"
"AM000037682","AMASIA, AM","2016-06-02","53","62","44"
"AM000037682","AMASIA, AM","2016-06-03","53","67","38"
"AM000037682","AMASIA, AM","2016-06-04","53","68",
"AM000037682","AMASIA, AM","2016-06-05","52","65","44"
"AM000037682","AMASIA, AM","2016-06-06","56","65","42"
"AM000037682","AMASIA, AM","2016-06-07","51","64",
"AM000037682","AMASIA, AM","2016-06-08","49","58","42"
"AM000037682","AMASIA, AM","2016-06-09","47","54",
"AM000037682","AMASIA, AM","2016-06-10","49","59","41"
"AM000037682","AMASIA, AM","2016-06-11","49","62","42"
"AM000037682","AMASIA, AM","2016-06-12","53","65","41"
"AM000037682","AMASIA, AM","2016-06-13","53","65","42"
"AM000037682","AMASIA, AM","2016-06-14","57","70",
"AM000037682","AMASIA, AM","2016-06-15","60","74","46"
"AM000037682","AMASIA, AM","2016-06-16","51","56","46"
"AM000037682","AMASIA, AM","2016-06-17","54","63","48"
"AM000037682","AMASIA, AM","2016-06-18","56","64","48"
"AM000037682","AMASIA, AM","2016-06-19","55","62","49"
"AM000037682","AMASIA, AM","2016-06-20","60","72","50"
"AM000037682","AMASIA, AM","2016-06-21","61","70","53"
"AM000037682","AMASIA, AM","2016-06-22","61","71","54"
"AM000037682","AMASIA, AM","2016-06-23","62","71","53"
"AM000037682","AMASIA, AM","2016-06-24","60","69","55"
"AM000037682","AMASIA, AM","2016-06-25","59","68","54"
"AM000037682","AMASIA, AM","2016-06-26","60","72","54"
"AM000037682","AMASIA, AM","2016-06-27","65","77","54"
"AM000037682","AMASIA, AM","2016-06-28","67","80","57"
"AM000037682","AMASIA, AM","2016-06-29","66","78","54"
"AM000037682","AMASIA, AM","2016-06-30","68","80","56"
"AM000037682","AMASIA, AM","2016-07-01","62","75","54"
"AM000037682","AMASIA, AM","2016-07-02","61","74","52"
"AM000037682","AMASIA, AM","2016-07-03","58","73","52"
"AM000037682","AMASIA, AM","2016-07-04","59","74","52"
"AM000037682","AMASIA, AM","2016-07-05","60","71","51"
"AM000037682","AMASIA, AM","2016-07-06","58","68","52"
"AM000037682","AMASIA, AM","2016-07-07","60","72",
"AM000037682","AMASIA, AM","2016-07-08","56","69",
"AM000037682","AMASIA, AM","2016-07-09","57","68","48"
"AM000037682","AMASIA, AM","2016-07-10","56","65","51"
"AM000037682","AMASIA, AM","2016-07-11","53","63",
"AM000037682","AMASIA, AM","2016-07-12","55","68","44"
"AM000037682","AMASIA, AM","2016-07-13","58","69","50"
"AM000037682","AMASIA, AM","2016-07-14","59","69","49"
"AM000037682","AMASIA, AM","2016-07-15","62","81","49"
"AM000037682","AMASIA, AM","2016-07-16","66","82",
"AM000037682","AMASIA, AM","2016-07-17","67","77",
"AM000037682","AMASIA, AM","2016-07-18","68","79","58"
"AM000037682","AMASIA, AM","2016-07-19","65","79",
"AM000037682","AMASIA, AM","2016-07-20","69","84","57"
"AM000037682","AMASIA, AM","2016-07-21","72","89","61"
"AM000037682","AMASIA, AM","2016-07-22","66","82","56"
"AM000037682","AMASIA, AM","2016-07-23","62","76","53"
"AM000037682","AMASIA, AM","2016-07-24","60","73","50"
"AM000037682","AMASIA, AM","2016-07-25","58","69","47"
"AM000037682","AMASIA, AM","2016-07-26","60","75","45"
"AM000037682","AMASIA, AM","2016-07-27","59","74","48"
"AM000037682","AMASIA, AM","2016-07-28","58","71","49"
"AM000037682","AMASIA, AM","2016-07-29","60","71","48"
"AM000037682","AMASIA, AM","2016-07-30","60","73","52"
"AM000037682","AMASIA, AM","2016-07-31","62","74","49"
"AM000037682","AMASIA, AM","2016-08-01","62","73","50"
"AM000037682","AMASIA, AM","2016-08-02","65","78","50"
"AM000037682","AMASIA, AM","2016-08-03","62","76","52"
"AM000037682","AMASIA, AM","2016-08-04","63","78","52"
"AM000037682","AMASIA, AM","2016-08-05","64","81","55"
"AM000037682","AMASIA, AM","2016-08-06","65","77","55"
"AM000037682","AMASIA, AM","2016-08-07","65","72","58"
"AM000037682","AMASIA, AM","2016-08-08","67","77","58"
"AM000037682","AMASIA, AM","2016-08-09","66","76","59"
"AM000037682","AMASIA, AM","2016-08-10","69","81","60"
"AM000037682","AMASIA, AM","2016-08-11","70","83","59"
"AM000037682","AMASIA, AM","2016-08-12","68","79","55"
"AM000037682","AMASIA, AM","2016-08-13","69","81","59"
"AM000037682","AMASIA, AM","2016-08-14","67","88",
"AM000037682","AMASIA, AM","2016-08-15","62","76","54"
"AM000037682","AMASIA, AM","2016-08-16","62","72","55"
"AM000037682","AMASIA, AM","2016-08-17","62","71",
"AM000037682","AMASIA, AM","2016-08-18","62","74","54"
"AM000037682","AMASIA, AM","2016-08-19","66","77","54"
"AM000037682","AMASIA, AM","2016-08-20","69","81",
"AM000037682","AMASIA, AM","2016-08-21","69","83","59"
"AM000037682","AMASIA, AM","2016-08-22","68","80","58"
"AM000037682","AMASIA, AM","2016-08-23","67","81","55"
"AM000037682","AMASIA, AM","2016-08-24","67","80","57"
"AM000037682","AMASIA, AM","2016-08-25","64","81",
"AM000037682","AMASIA, AM","2016-08-26","62","79","50"
"AM000037682","AMASIA, AM","2016-08-27","65","78","53"
"AM000037682","AMASIA, AM","2016-08-28","68","83","53"
"AM000037682","AMASIA, AM","2016-08-29","66","83","55"
"AM000037682","AMASIA, AM","2016-08-30","69","84","54"
"AM000037682","AMASIA, AM","2016-08-31","68","85","55"
"AM000037682","AMASIA, AM","2016-09-01","59","72",
"AM000037682","AMASIA, AM","2016-09-02","58","71","47"
"AM000037682","AMASIA, AM","2016-09-03","59","69","50"
"AM000037682","AMASIA, AM","2016-09-04","60","72","50"
"AM000037682","AMASIA, AM","2016-09-05","59","72","48"
"AM000037682","AMASIA, AM","2016-09-06","58","70","46"
"AM000037682","AMASIA, AM","2016-09-07","55","67","43"
"AM000037682","AMASIA, AM","2016-09-08","56","71","42"
"AM000037682","AMASIA, AM","2016-09-09","58","75","43"
"AM000037682","AMASIA, AM","2016-09-10","58","71","45"
"AM000037682","AMASIA, AM","2016-09-11","61","76","45"
"AM000037682","AMASIA, AM","2016-09-12","57","69","45"
"AM000037682","AMASIA, AM","2016-09-13","57","72","44"
"AM000037682","AMASIA, AM","2016-09-14","59","74","46"
"AM000037682","AMASIA, AM","2016-09-15","53","66","45"
"AM000037682","AMASIA, AM","2016-09-16","47","54","41"
"AM000037682","AMASIA, AM","2016-09-17","49","58","41"
"AM000037682","AMASIA, AM","2016-09-18","52","65","36"
"AM000037682","AMASIA, AM","2016-09-19","53","70","37"
"AM000037682","AMASIA, AM","2016-09-20","56","73","41"
"AM000037682","AMASIA, AM","2016-09-21","53","71","43"
"AM000037682","AMASIA, AM","2016-09-22","50","63","36"
"AM000037682","AMASIA, AM","2016-09-23","48","54","42"
"AM000037682","AMASIA, AM","2016-09-24","41","51",
"AM000037682","AMASIA, AM","2016-09-25","42","54","28"
"AM000037682","AMASIA, AM","2016-09-26","45","58","31"
"AM000037682","AMASIA, AM","2016-09-27","47","64","35"
"AM000037682","AMASIA, AM","2016-09-28","43","54",
"AM000037682","AMASIA, AM","2016-09-29","40","50","31"
"AM000037682","AMASIA, AM","2016-09-30","42","53","33"
"AM000037682","AMASIA, AM","2016-10-01","44","58","32"
"AM000037682","AMASIA, AM","2016-10-02","45","61","31"
"AM000037682","AMASIA, AM","2016-10-03","48","67","31"
"AM000037682","AMASIA, AM","2016-10-04","49","67","36"
"AM000037682","AMASIA, AM","2016-10-05","51","69","38"
"AM000037682","AMASIA, AM","2016-10-06","53","70","39"
"AM000037682","AMASIA, AM","2016-10-07","53","67","40"
"AM000037682","AMASIA, AM","2016-10-08","53","69","40"
"AM000037682","AMASIA, AM","2016-10-09","54","70","39"
"AM000037682","AMASIA, AM","2016-10-10","51","65","41"
"AM000037682","AMASIA, AM","2016-10-11","50","63","38"
"AM000037682","AMASIA, AM","2016-10-12","50","65","37"
"AM000037682","AMASIA, AM","2016-10-13","48","62","41"
"AM000037682","AMASIA, AM","2016-10-14","48","60","37"
"AM000037682","AMASIA, AM","2016-10-15","40","52","33"
"AM000037682","AMASIA, AM","2016-10-16","39","54","26"
"AM000037682","AMASIA, AM","2016-10-17","36","43","29"
"AM000037682","AMASIA, AM","2016-10-18","32","36","29"
"AM000037682","AMASIA, AM","2016-10-19","34","39","28"
"AM000037682","AMASIA, AM","2016-10-20","36","41","32"
"AM000037682","AMASIA, AM","2016-10-21","40","49","32"
"AM000037682","AMASIA, AM","2016-10-22","40","44","36"
"AM000037682","AMASIA, AM","2016-10-23","41","48","37"
"AM000037682","AMASIA, AM","2016-10-24","39","45","32"
"AM000037682","AMASIA, AM","2016-10-25","33","40",
"AM000037682","AMASIA, AM","2016-10-26","28","31","24"
"AM000037682","AMASIA, AM","2016-10-27","31","38","26"
